Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
12621787309,"Oct 10, 2024, 12:04:22 PM",Golden temple,Ride,"",8321,35.12,,,false,,Domane,activities/12621787309.gpx,,14.0,8321.0,6600.0,35125.78125,15.471875190734863,5.322088241577148,103.527099609375,97.53305053710938,206.39999389648438,238.3000030517578,45.44466781616211,0.013380485586822033,,,,,,,,86.4312973022461,636.0479125976562,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.221341133117676,546.5999755859375,,,,,,,,,,,,,,,,,""
12692807793,"Oct 19, 2024, 10:48:04 AM",Expedition -theerthagiri,Ride,"",8695,26.86,,,false,,Domane,activities/12692807793.gpx,,11.0,8695.0,5478.0,26860.80078125,15.224218368530273,4.903395652770996,182.1064910888672,182.06898498535156,191.60000610351562,269.3999938964844,47.033451080322266,0.0,,,,,,,,112.48491668701172,687.0549926757812,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,3.089223861694336,0.0,,,,,,,,,,,,,,,,,media/87994880-f82b-4e02-b0fd-61a6888685c0.jpg|media/886aa99b-2eec-44e9-8599-0847b82d16fa.jpg
12828261913,"Nov 5, 2024, 12:05:34 PM",Afternoon Ride,Ride,Thiruvalam road,3259,22.09,,,false,,Domane,activities/12828261913.gpx,,11.0,3259.0,3166.0,22096.400390625,15.420000076293945,6.9792799949646,98.14574432373047,95.7457504272461,189.6999969482422,212.0,5.047318458557129,0.014029434882104397,,,,,,,,102.58241271972656,362.1236877441406,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,6.780116558074951,0.0,,,,,,,,,,,,,,,,,""
12844300562,"Nov 7, 2024, 11:41:59 AM",Afternoon Ride,Ride,Thiruvalam road,4961,23.05,,,false,,Domane,activities/12844300562.gpx,,11.0,4961.0,3816.0,23053.80078125,12.739999771118164,6.041352272033691,109.10929107666016,101.67357635498047,189.6999969482422,214.6999969482422,7.531380653381348,0.03340013325214386,,,,,,,,106.10592651367188,451.46405029296875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.647006511688232,380.6000061035156,,,,,,,,,,,,,,,,,""
12851844680,"Nov 8, 2024, 12:33:19 PM",Evening Ride,Ride,Thiruvalam road,2527,20.88,,,false,,Domane,activities/12851844680.gpx,,11.0,2527.0,2527.0,20881.19921875,13.739999771118164,8.263236999511719,94.24600219726562,90.49624633789062,189.6999969482422,208.39999389648438,5.228758335113525,0.01819818839430809,,,,,,,,142.78860473632812,402.322998046875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,8.263236999511719,0.0,,,,,,,,,,,,,,,,,""
12859356407,"Nov 9, 2024, 11:40:31 AM","""In shadows of a scarf""",Ride,Thiruvalam road,5527,25.72,,,false,,Domane,activities/12859356407.gpx,,11.0,5527.0,3978.0,25728.099609375,12.579999923706055,6.467597007751465,102.07286071777344,103.5910415649414,189.6999969482422,212.0,5.904058933258057,-0.007384921424090862,,,,,,,,109.99220275878906,487.8662109375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.654984474182129,0.0,,,,,,,,,,,,,,,,,media/4383750b-25e1-4630-8e4d-88c8ab606bf8.jpg
12875485566,"Nov 11, 2024, 1:04:33 PM",Evening Ride,Ride,Thiruvalam road,2887,23.00,,,false,,Domane,activities/12875485566.gpx,,11.0,2887.0,2810.0,23002.0,13.859999656677246,8.185765266418457,94.1241683959961,92.46067810058594,189.6999969482422,212.0,4.545454502105713,0.006086427252739668,,,,,,,,144.0424346923828,451.3052062988281,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,7.967440128326416,0.0,,,,,,,,,,,,,,,,,""
12883550170,"Nov 12, 2024, 12:56:44 PM",Evening Ride,Ride,Thiruvalam road,3857,19.68,,,false,,Domane,activities/12883550170.gpx,,11.0,3857.0,2877.0,19679.69921875,13.420000076293945,6.8403544425964355,87.25988006591797,88.8289566040039,190.6999969482422,212.0,6.329113960266113,-0.007622067350894213,,,,,,,,91.61833190917969,293.8982238769531,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.1023335456848145,0.0,,,,,,,,,,,,,,,,,""
12962059144,"Nov 23, 2024, 12:42:55 AM",Morning Ride,Ride,Ran50,9506,56.35,,,false,,Domane,activities/12962059144.gpx,,11.0,9506.0,8113.0,56352.19921875,13.039999961853027,6.945913791656494,207.54933166503906,204.75765991210938,164.5,223.39999389648438,7.9268293380737305,0.00461383955553174,,,,,,,,103.89556884765625,939.8427124023438,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.928066253662109,359.79998779296875,,,,,,,,,,,,,,,,,media/f9db1806-535f-44da-8036-cba738639d04.jpg|media/64b02492-b275-44bf-97fb-8b7b101c6bcd.jpg|media/945358f2-4b54-42bf-bffe-7574165a1535.jpg|media/86f06e70-502c-43e8-ac5c-0ad548660e45.jpg
13012723649,"Nov 30, 2024, 1:03:13 AM",Fengal strom ride,Ride,"",7036,38.09,,,false,,Domane,activities/13012723649.gpx,,11.0,7036.0,5620.0,38096.6015625,13.9399995803833,6.778754234313965,154.84304809570312,151.88461303710938,181.6999969482422,223.39999389648438,5.633802890777588,0.0015749436570331454,,,,,,,,108.00022888183594,676.7603759765625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.414525508880615,0.0,,,,,,,,,,,,,,,,,media/fbcf5e84-bbfd-48f5-b956-77c96d85682f.jpg|media/54da1e1e-07e8-455d-a47b-25608b04d0ba.jpg
13030279453,"Dec 2, 2024, 10:39:41 AM",Rainny day,Ride,"[strava://athletes/92655284/20]Shantosh Palanikumar 
Ran50",11519,51.93,,,false,,Domane,activities/13030279453.gpx,,11.0,11519.0,8132.0,51935.3984375,11.359999656677246,6.386547088623047,189.8550262451172,194.05502319335938,164.5,223.39999389648438,6.451612949371338,-0.005198766011744738,,,,,,,,92.42973327636719,838.0767211914062,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.508672714233398,0.0,,,,,,,,,,,,,,,,,media/a08c90c8-a81a-4fb8-be04-b8dd4b54a64a.jpg
13118478341,"Dec 15, 2024, 1:47:22 AM",Morning Ride,Ride,"[strava://athletes/89849544/16]P G DARSHAN RAMU 
Thiruvalam road",8254,36.86,,,false,,Domane,#error#,,11.0,8254.0,7320.0,36864.0,21.920000076293945,5.036065578460693,155.40887451171875,158.72705078125,189.6999969482422,212.0,30.0,-0.00732421875,,,,,,,,60.759300231933594,495.9052429199219,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,2.0,4.466198444366455,0.0,,,,,,,,,,,,,,,,,""
13209564618,"Dec 28, 2024, 9:41:31 AM",Chennai express,Ride,Vellore to chennai ,23648,137.45,,,true,,Domane,activities/14087441140.fit.gz,,11.0,23648.0,19352.0,137451.59375,14.979999542236328,7.102707862854004,284.8847961425781,476.44464111328125,10.199999809265137,223.39999389648438,8.333333015441895,-0.14034031331539154,,,,0.0,,,,113.28965759277344,3553.0,,26.0,,0.0,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.812398433685303,0.0,,,,,29.894500732421875,,,,,,,,,,,,media/a260db38-e7fb-4865-a879-3025abce6253.jpg|media/b1409621-3e61-462e-b8ac-8e889b3ba87c.jpg|media/46bf6b71-983c-4efa-9efb-da72563d6f90.jpg|media/b3e44550-70a7-4a70-b7e3-769674f11f90.jpg|media/ba01b7ed-fe92-44cb-a378-b6b994abcab0.jpg
13227761251,"Dec 31, 2024, 1:04:17 AM",Chennai city,Ride,"",3663,18.51,,,false,,Domane,activities/14107131891.fit.gz,,11.0,3663.0,2675.0,18510.900390625,12.420000076293945,6.919962406158447,27.19778823852539,26.855480194091797,5.199999809265137,17.799999237060547,3.7037036418914795,0.002160889096558094,,,,0.0,,,,122.6337661743164,477.0,,24.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.053480625152588,276.6000061035156,,,,,,,,,,,,,,,,,""
13269570345,"Jan 5, 2025, 1:55:07 AM",Club ride -raja thopu dam,Ride,"",13547,35.10,,,false,,Domane,activities/14152305025.fit.gz,,11.0,13547.0,7591.0,35106.80078125,12.739999771118164,4.624792575836182,167.71746826171875,168.6569366455078,207.3000030517578,288.0,16.66666603088379,-0.005127212032675743,,,,0.0,,,,69.6438217163086,782.0,,25.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,2.5914814472198486,53.400001525878906,,,,,,,,,,,,,,,,,media/26d3b9a4-18d3-4183-8c1f-60c8eab08514.jpg|media/c2e59747-2dd5-4158-80d8-dbd553e26e42.mp4
13296800132,"Jan 8, 2025, 4:44:08 AM",BEAT THE HEAT-winter edition,Ride,Ran50,9618,55.60,,,true,,nothing ,activities/13296800132.gpx,,11.0,9618.0,8956.0,55599.0,11.319999694824219,6.208016872406006,207.39222717285156,207.23109436035156,165.60000610351562,221.10000610351562,6.86274528503418,0.0,,,,,,,,126.10345458984375,1259.2569580078125,,,,,,,,,4.0,,,,,0.0,99.0,1.0,,1.0,,,,,,,,,,,,,,,,14687393.0,,,,,,,,,,,0.0,5.780723571777344,0.0,,,,,12.09220027923584,,,,,,,,,,,,media/2ade31b0-184d-428b-9b29-b7c4a3e7433e.jpg|media/646e3a97-5bd5-4297-819a-40f2dbaed165.mp4
13348894394,"Jan 14, 2025, 1:06:05 AM",Pongal 2025,Ride,Chennai city,8070,35.71,,,false,,Domane,activities/14237481095.fit.gz,,11.0,8070.0,5743.0,35711.5,11.760000228881836,6.218265533447266,70.2074203491211,71.60028076171875,4.199999809265137,22.299999237060547,4.34782600402832,-0.004200327675789595,,,,0.0,,,,92.03658294677734,886.0,,24.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.4252166748046875,1216.4000244140625,,,,,,,,,,,,,,,,,media/a8d1398c-c28f-438f-8553-3ef6f26fcdcf.jpg
13376521275,"Jan 16, 2025, 10:47:32 PM",Vellore,Ride,Chennai to vellore,26094,133.12,,,false,,Domane,activities/14267103798.fit.gz,,11.0,26094.0,21064.0,133126.90625,12.0600004196167,6.320115089416504,522.5946655273438,324.2450256347656,10.399999618530273,211.6999969482422,10.10830307006836,0.14842981100082397,,,,0.0,,,,96.66786193847656,3323.0,,23.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.101820468902588,0.0,,,,,,,,,,,,,,,,,media/3df8302f-e6c7-4902-9b71-dce13d23299b.jpg|media/878daa02-06b4-4673-9744-5678e1227dc8.jpg|media/1cd85a3b-ce8b-4611-a71f-135aedf96ac6.jpg
13393067455,"Jan 19, 2025, 2:22:52 AM",Club ride- rainny day Hot coffee,Ride,"[strava://athletes/155296861/7]Krupa M  dumb ways to die. 
Thiruvalam road",5524,12.45,,,true,,Domane,activities/13393067455.gpx,,11.0,5524.0,3137.0,12455.099609375,8.960000038146973,3.970385789871216,68.24493408203125,52.7331657409668,190.6999969482422,212.89999389648438,9.090909004211426,0.12123547494411469,,,,,,,,53.22768783569336,186.17745971679688,,,,,,,,,2.0,,,,,0.0,14.0,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,2.2547247409820557,347.0,,,,,2.708899974822998,,,,,,,,,,,,media/5aee8e0f-d622-4788-a2b5-2ad484b282df.jpg|media/9d3fa5cb-b029-42e1-b24c-7f05520a4543.jpg|media/22117f52-c28a-4cbe-b156-6d985e2a7241.jpg
13410518939,"Jan 21, 2025, 12:42:00 AM",Winter peak,Ride,Thiruvalam road,5633,21.60,,,true,,Domane,activities/14303923460.fit.gz,,11.0,5633.0,3375.0,21608.0,13.5600004196167,6.402370452880859,0.0,0.0,212.1999969482422,212.1999969482422,0.0,0.0,,,,0.0,,,,94.19947052001953,536.0,,17.0,,0.0,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,3.8359665870666504,0.0,,,,,4.69950008392334,,,,,,,,,,,,media/10f47f3c-bbd6-489c-bf07-706632ee3584.jpg|media/e518de99-8136-4f7c-9e9d-f6cc79acd276.jpg|media/b1b422d0-98f2-4bdc-9e9a-8ab996136f76.jpg
13420318434,"Jan 22, 2025, 12:36:18 AM",Habitual activity,Ride,Thiruvalam road,4807,22.38,,,true,,Domane,activities/14314463071.fit.gz,,11.0,4807.0,3136.0,22385.099609375,12.619999885559082,7.138105869293213,104.00585174560547,99.03085327148438,189.6999969482422,211.89999389648438,4.670329570770264,0.020549383014440536,,,,0.0,,,,115.94983673095703,581.0,,17.0,,0.0,,,,,7.0,,,,,0.0,100.0,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.656771183013916,0.0,,,,,4.868500232696533,,,,,,,,,,,,""
13422712103,"Jan 22, 2025, 12:09:06 PM",Evening walk,Walk,,3480,2.22,,,false,,,activities/13422712103.gpx,,,3480.0,1758.0,2224.60009765625,8.866666793823242,1.2654151916503906,13.21709156036377,13.21709156036377,206.0,214.39999389648438,43.37349319458008,0.292187362909317,,,,,,,,,158.53265380859375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6392529010772705,0.0,,,,,,,,,,,,,,,,,""
13436997097,"Jan 24, 2025, 12:35:41 AM",Expedition - vallimalai,Ride,"",11466,45.09,,,true,,Domane,activities/14332483485.fit.gz,,11.0,11466.0,6951.0,45089.0,13.039999961853027,6.486692428588867,120.03573608398438,84.33990478515625,189.89999389648438,248.3000030517578,22.115385055541992,0.07695890218019485,,,,0.0,,,,100.11204528808594,1149.0,,21.0,,0.0,,,,,6.0,,,,,0.0,183.0,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,3.9324088096618652,0.0,,,,,9.806400299072266,,,,,,,,,,,,media/86b63a5e-4449-4912-8f96-f9fd95365972.jpg|media/b187a45a-dca3-4329-9bf2-35788f53d705.jpg|media/2b78984b-e647-4ee2-8808-631ec7747dc4.jpg
13466217593,"Jan 27, 2025, 10:29:45 AM","Hot ,windy ,tired",Ride,Thiruvalam road,3302,18.35,,,false,,Domane,activities/14364449881.fit.gz,,11.0,3302.0,2785.0,18357.80078125,15.100000381469727,6.59166955947876,86.8647232055664,86.51116943359375,189.6999969482422,211.89999389648438,7.017543792724609,0.002723637968301773,,,,0.0,,,,107.94937896728516,461.0,,29.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.559600353240967,0.0,,,,,,,,,,,,,,,,,""
13492797518,"Jan 30, 2025, 1:36:54 PM",Evening Walk,Walk,,2168,2.70,,,false,,,activities/13492797518.gpx,,,2168.0,1934.0,2706.800048828125,3.25,1.3995863199234009,12.33794116973877,12.33794116973877,208.10000610351562,215.3000030517578,14.08450698852539,0.04063839092850685,,,65.0,50.313140869140625,,,,,192.8958740234375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2485239505767822,0.0,,,,3134.0,,,,,,,,,,,,,""
13510730251,"Feb 1, 2025, 10:49:07 AM",Expeditions -palamathi ghats,Ride,"",13074,72.00,,,false,,Domane,activities/14412815942.fit.gz,,11.0,13074.0,10799.0,72003.203125,14.880000114440918,6.6675801277160645,349.5826721191406,351.89764404296875,165.5,368.6000061035156,39.40886688232422,-0.005833073984831572,,,,0.0,,,,111.5693588256836,1827.0,,28.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.507358074188232,0.0,,,,,,,,,,,,,,,,,media/ed7f3df5-245c-49e9-9e99-b1d5432f9af1.jpg|media/fcf54690-900a-4562-a827-4e29aa076c2f.jpg|media/95eebdda-ebdd-4fb7-9484-8907a3621b9d.jpg
13519133325,"Feb 2, 2025, 11:18:21 AM","""pain is inevitable ,suffering is a choice""",Ride,"[strava://athletes/89849544/16]P G DARSHAN RAMU 
Thiruvalam road",5113,22.94,,,false,,Domane,activities/13519133325.gpx,,11.0,5113.0,4177.0,22945.400390625,11.220000267028809,5.49327278137207,102.86942291259766,102.83352661132812,189.6999969482422,211.6999969482422,8.176100730895996,-0.001307451631873846,,,89.0,53.03809356689453,,,,61.18489074707031,284.9598083496094,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.487658977508545,0.0,,,,484.0,,,,,,,,,,,,,media/425c490b-354e-46c3-9bd9-c5ddc93b2ac4.jpg
13524849102,"Feb 3, 2025, 12:39:59 AM","""Limits, like fears, are often just an illusion""",Ride,Ran50,7778,54.37,,,false,,Domane,activities/14428314445.fit.gz,,11.0,7778.0,6590.0,54374.19921875,13.380000114440918,8.251016616821289,194.4320526123047,194.50965881347656,164.5,223.39999389648438,9.375,0.0,,,,0.0,,,,150.9528045654297,1446.0,,19.0,,0.0,,,,,8.0,,,,,0.0,283.0,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,6.990768909454346,0.0,,,,,,,,,,,,,,,,,media/d8f34056-d93a-4714-856f-6bf690040932.jpg|media/bb4822a0-1390-4a80-aaee-c112170cf39b.jpg
13546853450,"Feb 5, 2025, 11:07:07 AM","""Don't be a prisoner of your own mind""",Ride,NH45,9696,53.94,,,false,,Domane,activities/14452401399.fit.gz,,11.0,9696.0,7388.0,53948.3984375,13.279999732971191,7.302165508270264,145.20010375976562,135.3667755126953,206.0,262.29998779296875,42.62295150756836,0.01760941930115223,,,,0.0,,,,124.20988464355469,1414.0,,28.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.563985347747803,0.0,,,,,,,,,,,,,,,,,media/461657d4-3e12-4fce-8524-0d7910b7229e.jpg|media/c1c4507d-5075-447e-9f8b-eaa1c636cb48.jpg
13564226964,"Feb 7, 2025, 12:00:16 PM",Katpadi loop,Ride,"",6102,31.18,,,true,"Saddle felt uncomfortable when riding slow,left bum felt rubbing ,right shoe needs  little inwards, right knee pain. Felt tired sleepy no morning breakfast ",Domane,activities/14471410292.fit.gz,,11.0,6102.0,4867.0,31184.30078125,12.720000267028809,6.407293796539307,142.04598999023438,136.18487548828125,189.89999389648438,239.8000030517578,7.339449405670166,0.016675056889653206,,,,0.0,,,,93.68058776855469,785.0,,25.0,,0.0,,,,,5.0,,,,,0.0,87.0,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.110504627227783,0.0,,,,,6.782299995422363,,,,,,,,,,,,""
13569082620,"Feb 8, 2025, 1:02:32 AM",WVCG × Team Enduro,Ride,"congratulations P G DARSHAN RAMU​  for the first 50k
NH45",10757,50.02,,,false,"Right toe inward change. Felt bit uncomfortable in saddle(imbalance),tired,knee pain.
Should work on strength. ",Domane,activities/14476733133.fit.gz,,11.0,10757.0,8160.0,50027.8984375,12.739999771118164,6.1308698654174805,200.73312377929688,205.19561767578125,202.5,253.6999969482422,43.8053092956543,-0.009994423016905785,,,,0.0,,,,87.07172393798828,1240.0,,21.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.650729656219482,0.0,,,,,,,,,,,,,,,,,media/b72d2834-4820-4c69-b1b6-0de2605ce1ce.jpg
13578451137,"Feb 9, 2025, 2:25:00 AM",Sunday club ritual Feb 9,Ride,Thiruvalam road,5684,22.81,,,false,,Domane,activities/14487018510.fit.gz,,11.0,5684.0,3570.0,22817.099609375,13.0600004196167,6.3913445472717285,104.02423095703125,103.72978973388672,189.6999969482422,211.6999969482422,5.300353527069092,-0.0013148033758625388,,,,0.0,,,,89.91402435302734,571.0,,23.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.014267921447754,0.0,,,,,,,,,,,,,,,,,""
13597025629,"Feb 11, 2025, 12:59:56 AM",Expedition - thiruthani,Ride,"",26968,144.39,,,false,,Domane,activities/14507413182.fit.gz,,11.0,26968.0,21883.0,144398.40625,13.079999923706055,6.59865665435791,544.4845581054688,543.338134765625,90.5,212.0,15.740740776062012,0.00034626421984285116,,,,0.0,,,,97.01274108886719,3652.0,,28.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.354434967041016,0.0,,,,,,,,,,,,,,,,,media/81ab95ec-bb92-404f-b24d-e00cd17f9ce5.jpg|media/867cbac2-0a50-4930-8695-c3d43ebef328.jpg
13608230252,"Feb 12, 2025, 12:01:58 PM","""Don't be too hard on yourself""",Ride,Thiruvalam road,2240,11.60,,,true,,Domane,activities/14519619770.fit.gz,,11.0,2240.0,1877.0,11601.400390625,11.520000457763672,6.180820465087891,49.577301025390625,52.828102111816406,194.3000030517578,212.89999389648438,8.661417007446289,-0.02930680848658085,,,,0.0,,,,96.56623840332031,293.0,,28.0,,0.0,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.179196357727051,0.0,,,,,2.523200035095215,,,,,,,,,,,,media/78753f30-95f3-467a-b6c4-70873ba7000d.jpg
13671216708,"Feb 19, 2025, 10:11:34 AM","""Stressing yourself for fun""",Ride,Vellore to chennai,22036,137.74,,,true,,Domane,activities/14588581094.fit.gz,,11.0,22036.0,19234.0,137748.296875,14.539999961853027,7.161708354949951,280.3649597167969,478.81494140625,13.5,223.39999389648438,7.051281929016113,-0.14323225617408752,,,,0.0,,,,111.20361328125,3555.0,,28.0,,0.0,,,,,9.0,,,,,0.0,961.0,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,6.251057147979736,348.79998779296875,,,,,29.958900451660156,,,,,,,,,,,,media/7c1c17de-997d-4d00-97e9-7e10b05af3c9.jpg|media/e039b63f-70bc-4a9b-9757-4ed297ff4b29.jpg|media/b64eb0c7-672f-4277-a22b-305b48cfd389.jpg
13683785340,"Feb 20, 2025, 1:30:26 PM","""Getting used to chennai """,Ride,Chennai city,4038,10.36,,,false,,Domane,activities/14602271974.fit.gz,,11.0,4038.0,2189.0,10366.2998046875,11.65999984741211,4.73563289642334,8.504040718078613,12.574040412902832,10.699999809265137,19.299999237060547,4.428044319152832,-0.03183392435312271,,,,0.0,,,,72.02738952636719,249.0,,26.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,2.5671868324279785,736.0,,,,,,,,,,,,,,,,,""
13683785667,"Feb 21, 2025, 1:08:01 AM",Beach walk,Ride,Chennai city,8201,34.74,,,false,,Domane,activities/14602272307.fit.gz,,11.0,8201.0,5344.0,34742.69921875,12.5600004196167,6.501253604888916,63.33668518066406,66.92491912841797,3.9000000953674316,22.299999237060547,5.513016700744629,-0.010074058547616005,,,,0.0,,,,102.4072265625,883.0,,26.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.236398220062256,170.89999389648438,,,,,,,,,,,,,,,,,media/f1759646-658a-4b9e-9177-dccc01f24d8b.jpg
13696144858,"Feb 21, 2025, 11:29:12 AM","""Very own place becomes strange""",Ride,Chennai city,2029,9.37,,,false,,Domane,activities/14615835467.fit.gz,,11.0,2029.0,1752.0,9372.7001953125,9.84000015258789,5.349714756011963,24.038572311401367,23.435714721679688,10.199999809265137,22.299999237060547,4.597701072692871,-0.004267713520675898,,,,0.0,,,,72.01008605957031,219.0,,29.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.619369029998779,0.0,,,,,,,,,,,,,,,,,""
13696145348,"Feb 22, 2025, 1:27:12 PM","""Finding new home""",Ride,Chennai city ,2724,9.86,,,false,,Domane,activities/14615835989.fit.gz,,11.0,2724.0,2178.0,9864.0,10.699999809265137,4.52892541885376,18.46816062927246,19.92902946472168,10.899999618530273,19.299999237060547,4.958677768707275,-0.014193025417625904,,,,0.0,,,,66.84944915771484,239.0,,27.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,3.621145486831665,0.0,,,,,,,,,,,,,,,,,""
13704493750,"Feb 22, 2025, 11:16:07 PM",Pre-tenacity ride,Ride,Chennai city,670,4.04,,,false,,Domane,activities/14624941256.fit.gz,,11.0,670.0,646.0,4040.199951171875,8.319999694824219,6.25417947769165,0.0,3.049999952316284,12.5,15.600000381469727,1.6574585437774658,-0.07425375282764435,,,,0.0,,,,78.6344985961914,103.0,,24.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,6.030149459838867,0.0,,,,,,,,,,,,,,,,,""
